network_packet_rate,sampling_latency,packet_loss_rate,smart_contract_violation,threat_label
348.37,58.19,0.002,0,0
342.97,40.97,0.008,0,0
309.16,25.99,0.019,0,0
282.46,21.28,0.008,0,0
232.89,29.2,0.011,0,0
184.75,23.42,0.01,0,0
248.16,80.61,0.014,0,0
297.32,115.12,0.017,0,0
156.66,30.83,0.017,0,0
200.24,36.06,0.011,0,0
290.94,71.0,0.006,0,0
188.53,57.59,0.01,0,0
246.83,24.3,0.016,0,0
228.65,81.65,0.018,0,0
176.78,73.42,0.012,0,0
207.33,93.86,0.008,0,0
270.16,21.37,0.01,0,0
276.61,51.81,0.015,0,0
217.27,91.68,0.005,0,0
288.67,36.48,0.011,0,0
313.62,89.55,0.012,0,0
303.21,74.97,0.006,0,0
224.23,35.86,0.017,0,0
189.23,78.25,0.006,0,0
231.12,36.63,0.018,0,0
191.51,42.37,0.001,0,0
329.06,31.24,0.011,0,0
251.14,62.7,0.013,0,0
195.11,65.14,0.01,0,0
283.71,46.93,0.014,0,0
349.75,108.33,0.001,0,0
175.13,38.3,0.005,0,0
339.43,113.37,0.011,0,0
281.54,27.86,0.004,0,0
231.54,38.55,0.003,0,0
190.94,89.94,0.018,0,0
151.74,63.19,0.007,0,0
322.55,36.74,0.019,0,0
193.14,40.5,0.011,0,0
171.8,69.0,0.016,0,0
295.3,40.15,0.013,0,0
168.59,66.56,0.002,0,0
297.06,51.22,0.008,0,0
263.51,64.99,0.005,0,0
181.2,33.78,0.002,0,0
177.6,83.76,0.01,0,0
285.52,66.02,0.008,0,0
331.2,38.76,0.007,0,0
204.36,20.96,0.008,0,0
170.34,81.4,0.016,0,0
187.72,105.41,0.008,0,0
285.46,66.05,0.006,0,0
319.23,27.36,0.014,0,0
177.62,116.18,0.003,0,0
158.09,115.93,0.007,0,0
181.13,112.3,0.01,0,0
177.7,27.2,0.001,0,0
255.8,37.95,0.006,0,0
341.99,114.35,0.013,0,0
189.21,100.32,0.013,0,0
203.05,79.55,0.009,0,0
335.71,57.32,0.01,0,0
311.01,76.56,0.011,0,0
161.54,86.28,0.004,0,0
325.54,118.27,0.014,0,0
313.33,49.06,0.001,0,0
176.17,45.66,0.005,0,0
233.26,50.71,0.002,0,0
187.45,59.8,0.002,0,0
300.38,118.04,0.015,0,0
291.75,30.17,0.015,0,0
239.44,36.64,0.003,0,0
294.75,50.85,0.012,0,0
331.67,82.62,0.006,0,0
232.4,94.71,0.006,0,0
165.38,95.35,0.018,0,0
240.55,102.99,0.006,0,0
280.42,79.15,0.016,0,0
152.94,100.8,0.009,0,0
204.25,68.88,0.011,0,0
267.08,25.27,0.002,0,0
216.93,97.68,0.019,0,0
256.16,46.33,0.015,0,0
277.72,82.11,0.01,0,0
167.92,81.63,0.008,0,0
234.89,96.33,0.001,0,0
272.74,89.04,0.006,0,0
217.47,90.88,0.013,0,0
224.58,42.13,0.006,0,0
333.32,65.02,0.016,0,0
276.71,45.55,0.015,0,0
284.61,30.95,0.013,0,0
322.46,48.23,0.009,0,0
243.34,60.06,0.011,0,0
225.62,83.57,0.008,0,0
294.78,83.61,0.02,0,0
150.98,117.12,0.006,0,0
184.3,70.65,0.017,0,0
345.19,72.69,0.011,0,0
290.48,73.82,0.008,0,0
255.16,46.89,0.012,0,0
254.13,34.24,0.013,0,0
168.3,29.9,0.007,0,0
294.3,45.55,0.004,0,0
315.37,43.69,0.009,0,0
269.05,110.08,0.015,0,0
306.63,52.03,0.004,0,0
347.51,90.62,0.005,0,0
248.87,42.26,0.019,0,0
219.43,90.07,0.004,0,0
177.37,25.45,0.003,0,0
179.49,80.82,0.003,0,0
167.61,73.55,0.013,0,0
275.43,43.63,0.019,0,0
308.27,111.02,0.011,0,0
199.61,53.63,0.002,0,0
286.34,26.77,0.017,0,0
194.62,64.41,0.003,0,0
160.49,57.75,0.016,0,0
225.31,41.4,0.011,0,0
275.54,83.78,0.017,0,0
197.99,49.24,0.018,0,0
311.72,45.69,0.016,0,0
246.38,84.33,0.015,0,0
185.32,119.3,0.014,0,0
179.83,110.86,0.006,0,0
220.12,78.86,0.02,0,0
194.21,48.0,0.007,0,0
162.61,115.99,0.009,0,0
181.12,60.76,0.012,0,0
287.88,82.86,0.007,0,0
234.65,74.55,0.012,0,0
217.69,60.65,0.005,0,0
215.62,61.26,0.016,0,0
337.31,30.56,0.018,0,0
269.47,88.56,0.013,0,0
198.95,112.05,0.019,0,0
312.11,108.94,0.018,0,0
194.26,116.88,0.019,0,0
202.19,97.84,0.001,0,0
316.28,91.92,0.014,0,0
206.63,26.76,0.02,0,0
280.67,89.05,0.008,0,0
152.2,89.43,0.014,0,0
178.76,94.39,0.009,0,0
179.81,37.36,0.001,0,0
280.86,96.06,0.008,0,0
286.98,25.05,0.017,0,0
195.46,24.88,0.007,0,0
305.45,24.11,0.012,0,0
327.01,40.86,0.019,0,0
186.37,23.59,0.008,0,0
270.38,37.51,0.005,0,0
286.17,41.71,0.01,0,0
187.76,24.19,0.009,0,0
207.15,22.81,0.014,0,0
346.01,40.42,0.006,0,0
159.24,103.5,0.003,0,0
236.56,96.79,0.018,0,0
315.91,72.14,0.015,0,0
217.69,102.91,0.02,0,0
324.46,43.22,0.006,0,0
216.39,50.18,0.008,0,0
347.51,72.39,0.007,0,0
279.79,22.44,0.006,0,0
269.18,37.3,0.012,0,0
153.61,40.79,0.011,0,0
266.39,108.4,0.007,0,0
267.36,38.38,0.009,0,0
178.77,92.3,0.015,0,0
288.0,77.58,0.0,0,0
336.86,100.83,0.007,0,0
311.24,45.83,0.006,0,0
325.84,111.97,0.0,0,0
222.59,116.47,0.003,0,0
263.85,36.78,0.017,0,0
296.5,86.23,0.019,0,0
302.77,111.52,0.002,0,0
264.64,92.65,0.016,0,0
215.99,37.63,0.011,0,0
161.94,66.23,0.001,0,0
340.46,92.76,0.012,0,0
164.92,115.53,0.014,0,0
337.25,32.54,0.012,0,0
264.9,58.3,0.016,0,0
333.62,115.58,0.004,0,0
223.53,47.28,0.014,0,0
346.09,114.19,0.018,0,0
305.6,99.94,0.012,0,0
345.05,51.64,0.007,0,0
241.2,41.16,0.014,0,0
162.71,24.84,0.001,0,0
156.47,23.74,0.01,0,0
270.69,72.25,0.011,0,0
159.09,107.49,0.014,0,0
167.69,116.75,0.008,0,0
328.84,36.84,0.017,0,0
264.27,68.99,0.016,0,0
332.71,58.54,0.003,0,0
299.92,46.96,0.018,0,0
269.91,37.91,0.019,0,0
295.67,97.68,0.018,0,0
209.5,100.92,0.003,0,0
339.14,36.11,0.007,0,0
349.87,29.52,0.012,0,0
322.92,111.87,0.014,0,0
342.47,91.6,0.011,0,0
214.26,70.31,0.008,0,0
322.76,25.37,0.006,0,0
189.06,61.66,0.018,0,0
182.74,31.02,0.01,0,0
264.66,86.59,0.013,0,0
343.19,78.1,0.01,0,0
241.36,105.17,0.016,0,0
295.41,82.46,0.017,0,0
297.98,34.53,0.007,0,0
229.9,29.47,0.019,0,0
304.88,54.59,0.017,0,0
260.12,39.41,0.0,0,0
235.07,33.96,0.008,0,0
316.18,21.46,0.019,0,0
292.51,95.55,0.018,0,0
183.46,30.18,0.007,0,0
349.92,74.26,0.02,0,0
297.72,72.01,0.017,0,0
260.08,81.67,0.002,0,0
319.94,57.92,0.003,0,0
181.32,85.02,0.007,0,0
308.73,48.9,0.019,0,0
169.01,67.37,0.016,0,0
298.56,110.93,0.006,0,0
221.7,92.47,0.009,0,0
168.1,109.49,0.008,0,0
217.49,37.67,0.009,0,0
181.03,60.55,0.002,0,0
228.45,27.48,0.007,0,0
191.92,30.72,0.003,0,0
167.46,45.88,0.005,0,0
154.62,35.63,0.019,0,0
197.24,106.44,0.01,0,0
301.33,90.66,0.001,0,0
325.11,87.39,0.007,0,0
253.36,56.91,0.01,0,0
339.31,25.1,0.012,0,0
336.05,93.43,0.003,0,0
322.27,63.38,0.001,0,0
247.87,36.91,0.002,0,0
345.67,50.64,0.015,0,0
218.99,67.71,0.018,0,0
239.27,74.78,0.0,0,0
293.11,38.74,0.016,0,0
186.33,71.38,0.011,0,0
311.69,109.34,0.014,0,0
254.08,114.13,0.008,0,0
158.51,88.61,0.016,0,0
300.58,51.61,0.009,0,0
189.31,24.98,0.011,0,0
260.11,75.34,0.013,0,0
163.37,101.0,0.001,0,0
190.28,83.61,0.019,0,0
282.48,57.4,0.004,0,0
163.18,20.41,0.017,0,0
220.35,49.4,0.018,0,0
347.53,38.53,0.019,0,0
176.08,66.16,0.013,0,0
169.64,106.86,0.014,0,0
264.08,72.59,0.02,0,0
335.37,47.72,0.003,0,0
325.58,92.68,0.016,0,0
205.38,70.52,0.015,0,0
296.64,118.7,0.012,0,0
222.06,61.27,0.012,0,0
346.96,40.71,0.007,0,0
176.65,82.46,0.003,0,0
321.74,99.01,0.001,0,0
260.96,56.55,0.004,0,0
236.22,59.94,0.008,0,0
235.34,86.5,0.005,0,0
194.26,76.26,0.011,0,0
194.86,118.96,0.01,0,0
164.0,50.85,0.003,0,0
194.86,26.63,0.007,0,0
310.3,50.04,0.018,0,0
245.88,116.33,0.014,0,0
237.26,114.05,0.019,0,0
216.99,78.07,0.004,0,0
157.79,23.67,0.007,0,0
336.77,97.69,0.011,0,0
231.56,64.31,0.013,0,0
314.32,73.9,0.004,0,0
275.14,69.5,0.02,0,0
213.53,104.38,0.002,0,0
274.46,72.81,0.019,0,0
230.11,77.09,0.019,0,0
211.23,119.96,0.01,0,0
325.61,107.14,0.003,0,0
260.4,68.04,0.003,0,0
258.68,84.57,0.005,0,0
258.26,61.67,0.008,0,0
256.12,21.25,0.013,0,0
180.82,107.04,0.015,0,0
218.25,65.84,0.018,0,0
177.36,78.37,0.018,0,0
175.61,43.71,0.011,0,0
181.43,96.76,0.01,0,0
329.79,108.38,0.006,0,0
278.0,45.06,0.009,0,0
253.87,108.84,0.005,0,0
296.04,116.29,0.015,0,0
252.79,24.2,0.0,0,0
229.0,71.61,0.015,0,0
301.81,55.16,0.018,0,0
319.16,108.75,0.01,0,0
190.74,82.6,0.003,0,0
232.01,109.89,0.003,0,0
211.2,70.73,0.009,0,0
196.38,113.59,0.02,0,0
192.34,54.07,0.018,0,0
347.51,74.12,0.002,0,0
342.57,67.73,0.0,0,0
272.21,75.03,0.016,0,0
168.79,101.77,0.015,0,0
219.18,40.48,0.011,0,0
250.33,20.81,0.018,0,0
333.83,58.57,0.007,0,0
269.34,29.6,0.019,0,0
349.23,112.83,0.019,0,0
305.76,38.96,0.019,0,0
244.04,68.89,0.015,0,0
168.71,33.08,0.009,0,0
238.57,61.34,0.015,0,0
325.46,40.86,0.011,0,0
259.71,83.45,0.012,0,0
320.74,29.0,0.019,0,0
312.16,65.03,0.016,0,0
335.99,106.82,0.004,0,0
313.97,54.58,0.001,0,0
246.13,108.31,0.002,0,0
227.41,100.08,0.01,0,0
256.92,104.41,0.008,0,0
343.99,45.63,0.0,0,0
253.9,110.91,0.014,0,0
196.85,30.86,0.017,0,0
322.02,21.04,0.009,0,0
278.42,108.34,0.005,0,0
205.75,111.93,0.01,0,0
210.63,103.91,0.015,0,0
287.92,96.19,0.011,0,0
177.56,84.1,0.004,0,0
229.48,68.14,0.006,0,0
185.12,64.91,0.018,0,0
186.24,45.68,0.01,0,0
293.91,59.57,0.016,0,0
181.12,89.27,0.015,0,0
268.47,102.21,0.009,0,0
334.67,99.62,0.02,0,0
207.37,96.22,0.014,0,0
281.65,30.11,0.016,0,0
288.1,67.3,0.001,0,0
297.75,48.02,0.008,0,0
235.36,64.51,0.01,0,0
216.42,59.79,0.002,0,0
273.61,42.28,0.015,0,0
201.75,51.78,0.007,0,0
196.54,115.66,0.002,0,0
177.24,30.85,0.002,0,0
237.2,31.61,0.009,0,0
278.36,70.47,0.01,0,0
161.86,49.58,0.008,0,0
320.03,65.42,0.014,0,0
250.92,82.52,0.0,0,0
277.86,96.92,0.019,0,0
245.52,103.52,0.009,0,0
346.93,79.34,0.014,0,0
326.92,67.72,0.014,0,0
330.51,42.27,0.003,0,0
220.49,112.53,0.001,0,0
243.44,53.51,0.017,0,0
274.6,115.96,0.009,0,0
236.86,28.41,0.004,0,0
238.46,39.49,0.001,0,0
304.48,51.17,0.013,0,0
265.76,78.11,0.014,0,0
153.58,84.6,0.02,0,0
332.45,27.94,0.007,0,0
220.55,44.96,0.006,0,0
186.16,42.59,0.008,0,0
221.42,104.17,0.011,0,0
293.6,34.08,0.007,0,0
290.09,48.86,0.015,0,0
179.35,107.11,0.012,0,0
291.32,38.31,0.006,0,0
209.1,32.79,0.01,0,0
213.03,114.71,0.011,0,0
252.95,75.54,0.015,0,0
280.4,89.19,0.016,0,0
228.49,29.91,0.009,0,0
280.52,51.72,0.013,0,0
190.07,81.67,0.011,0,0
254.67,105.87,0.001,0,0
193.31,21.41,0.009,0,0
166.42,112.97,0.006,0,0
221.61,106.96,0.009,0,0
278.81,71.64,0.008,0,0
209.42,98.47,0.003,0,0
154.86,84.43,0.019,0,0
324.88,97.09,0.005,0,0
299.93,24.48,0.019,0,0
245.79,31.13,0.013,0,0
176.09,27.0,0.014,0,0
238.71,105.48,0.004,0,0
190.22,62.24,0.003,0,0
311.66,46.38,0.016,0,0
263.6,106.01,0.004,0,0
207.78,55.39,0.017,0,0
189.61,92.65,0.003,0,0
162.34,90.46,0.011,0,0
244.88,91.87,0.004,0,0
254.16,27.88,0.001,0,0
256.99,97.62,0.006,0,0
182.39,94.41,0.005,0,0
287.27,42.75,0.011,0,0
336.38,20.39,0.012,0,0
328.65,52.04,0.012,0,0
184.68,52.72,0.0,0,0
281.23,23.97,0.001,0,0
336.71,106.78,0.018,0,0
322.99,93.3,0.007,0,0
322.18,51.34,0.016,0,0
327.2,44.06,0.003,0,0
305.91,85.19,0.004,0,0
283.02,76.25,0.009,0,0
267.27,78.83,0.015,0,0
198.37,91.79,0.016,0,0
177.58,50.03,0.001,0,0
330.74,56.63,0.014,0,0
166.24,54.7,0.011,0,0
163.61,71.39,0.015,0,0
174.59,101.56,0.014,0,0
263.97,92.68,0.015,0,0
150.69,93.14,0.003,0,0
215.7,102.05,0.01,0,0
211.54,54.35,0.006,0,0
311.8,61.85,0.01,0,0
164.06,93.64,0.01,0,0
192.27,97.58,0.012,0,0
240.5,71.83,0.015,0,0
183.15,89.9,0.019,0,0
160.22,116.64,0.014,0,0
275.45,87.24,0.012,0,0
202.09,85.98,0.013,0,0
262.32,32.78,0.009,0,0
274.42,25.95,0.004,0,0
348.21,84.59,0.014,0,0
222.86,52.86,0.008,0,0
297.93,104.28,0.01,0,0
242.23,53.79,0.017,0,0
334.3,117.17,0.012,0,0
214.35,110.86,0.002,0,0
152.82,55.92,0.012,0,0
268.64,75.88,0.005,0,0
247.83,116.15,0.007,0,0
331.8,27.02,0.012,0,0
179.62,54.79,0.001,0,0
293.5,92.63,0.014,0,0
255.69,67.23,0.001,0,0
305.84,106.21,0.019,0,0
180.49,23.25,0.004,0,0
323.43,47.07,0.003,0,0
161.17,73.99,0.019,0,0
157.3,66.66,0.012,0,0
168.84,26.87,0.017,0,0
316.03,112.03,0.012,0,0
206.88,91.27,0.011,0,0
346.15,85.5,0.016,0,0
211.37,118.37,0.007,0,0
288.29,89.19,0.014,0,0
317.24,41.78,0.012,0,0
348.85,87.76,0.016,0,0
328.62,94.84,0.019,0,0
185.94,97.09,0.011,0,0
325.43,106.53,0.001,0,0
155.72,43.68,0.003,0,0
341.62,103.68,0.01,0,0
296.07,42.39,0.007,0,0
235.82,29.82,0.008,0,0
300.46,87.94,0.015,0,0
216.77,32.56,0.001,0,0
281.82,88.18,0.012,0,0
305.98,32.51,0.007,0,0
165.06,37.89,0.001,0,0
231.39,58.76,0.017,0,0
314.11,83.7,0.016,0,0
308.01,55.07,0.018,0,0
220.6,34.17,0.012,0,0
166.48,51.1,0.015,0,0
192.6,36.52,0.0,0,0
339.49,55.62,0.001,0,0
302.89,104.92,0.019,0,0
252.9,22.59,0.005,0,0
250.4,32.9,0.004,0,0
204.91,118.08,0.007,0,0
300.89,22.74,0.006,0,0
162.73,96.43,0.018,0,0
333.01,71.45,0.019,0,0
166.12,58.81,0.018,0,0
312.78,67.6,0.014,0,0
151.51,25.93,0.018,0,0
160.06,83.69,0.008,0,0
276.19,62.39,0.008,0,0
313.25,26.52,0.016,0,0
196.52,68.37,0.006,0,0
175.54,72.64,0.015,0,0
326.88,108.98,0.012,0,0
234.59,39.49,0.007,0,0
188.16,43.96,0.007,0,0
192.87,22.52,0.006,0,0
345.14,82.61,0.004,0,0
161.21,57.69,0.01,0,0
285.58,104.63,0.01,0,0
200.59,22.41,0.019,0,0
162.47,108.71,0.001,0,0
234.51,99.07,0.019,0,0
154.96,37.24,0.008,0,0
215.47,97.02,0.01,0,0
164.83,98.56,0.005,0,0
183.32,45.4,0.017,0,0
227.22,42.53,0.004,0,0
185.99,55.3,0.016,0,0
244.7,101.88,0.015,0,0
188.03,27.53,0.006,0,0
173.93,64.0,0.019,0,0
227.68,24.0,0.009,0,0
266.94,38.82,0.01,0,0
306.03,83.53,0.005,0,0
332.11,115.64,0.0,0,0
248.3,59.49,0.009,0,0
332.09,53.3,0.001,0,0
248.35,52.63,0.011,0,0
280.47,25.55,0.013,0,0
334.57,102.67,0.006,0,0
287.52,95.13,0.002,0,0
225.57,66.47,0.002,0,0
219.06,20.67,0.019,0,0
194.19,89.16,0.003,0,0
163.52,102.36,0.006,0,0
232.74,37.07,0.014,0,0
156.25,97.77,0.008,0,0
258.11,104.52,0.001,0,0
267.28,105.9,0.012,0,0
241.24,85.82,0.014,0,0
309.45,56.34,0.005,0,0
176.51,84.18,0.017,0,0
256.67,104.56,0.008,0,0
209.28,32.67,0.016,0,0
348.07,117.48,0.0,0,0
174.34,28.11,0.0,0,0
249.45,96.57,0.008,0,0
223.04,43.14,0.02,0,0
269.73,54.21,0.016,0,0
235.0,73.68,0.01,0,0
226.86,28.74,0.005,0,0
182.4,75.75,0.019,0,0
312.2,29.66,0.011,0,0
341.67,104.96,0.011,0,0
181.36,38.61,0.002,0,0
249.22,112.58,0.008,0,0
304.67,92.66,0.006,0,0
341.16,54.57,0.009,0,0
254.2,35.6,0.001,0,0
332.29,42.4,0.008,0,0
233.47,98.24,0.017,0,0
332.44,89.84,0.009,0,0
231.48,27.74,0.017,0,0
165.5,24.37,0.016,0,0
318.8,71.72,0.012,0,0
167.29,79.75,0.009,0,0
272.21,119.9,0.007,0,0
160.76,48.61,0.001,0,0
287.95,118.71,0.0,0,0
308.96,70.07,0.014,0,0
207.83,92.94,0.015,0,0
345.99,72.36,0.001,0,0
209.03,36.39,0.012,0,0
223.29,103.88,0.015,0,0
255.51,87.01,0.004,0,0
311.94,33.25,0.006,0,0
229.83,79.57,0.013,0,0
170.31,114.39,0.004,0,0
232.84,52.61,0.01,0,0
325.58,96.21,0.014,0,0
245.23,112.49,0.006,0,0
327.26,23.82,0.013,0,0
294.07,88.98,0.019,0,0
345.74,31.2,0.008,0,0
228.78,68.2,0.011,0,0
227.63,62.97,0.002,0,0
189.86,116.22,0.001,0,0
325.62,64.3,0.01,0,0
246.52,62.52,0.004,0,0
174.67,105.9,0.02,0,0
202.18,102.33,0.007,0,0
177.78,110.83,0.01,0,0
223.03,57.98,0.018,0,0
328.73,104.09,0.011,0,0
193.02,102.43,0.014,0,0
166.76,48.53,0.004,0,0
183.34,29.68,0.005,0,0
246.82,90.2,0.012,0,0
300.29,22.57,0.006,0,0
219.31,95.89,0.006,0,0
262.31,58.48,0.014,0,0
195.83,62.84,0.01,0,0
308.58,37.9,0.011,0,0
266.26,44.43,0.001,0,0
325.17,46.4,0.002,0,0
207.46,54.55,0.02,0,0
251.23,30.88,0.014,1,1
339.0,44.02,0.006,0,0
258.18,78.68,0.015,0,0
190.64,26.84,0.006,0,0
248.75,75.68,0.01,0,0
297.43,57.91,0.005,0,0
248.95,75.62,0.012,0,0
236.09,103.38,0.011,0,0
229.75,82.9,0.011,0,0
290.94,84.74,0.009,0,0
198.87,23.3,0.01,0,0
294.62,70.74,0.006,0,0
331.67,37.58,0.017,0,0
336.47,26.43,0.004,0,0
312.27,108.47,0.016,0,0
238.74,87.77,0.016,0,0
306.65,109.88,0.018,0,0
331.96,58.73,0.007,0,0
327.09,104.91,0.0,0,0
265.74,63.64,0.019,0,0
317.53,69.13,0.01,0,0
278.23,47.93,0.01,0,0
232.1,73.18,0.019,0,0
334.46,24.18,0.006,0,0
268.73,70.71,0.017,0,0
170.91,61.03,0.004,0,0
213.66,39.52,0.017,0,0
338.82,49.71,0.003,0,0
325.1,65.6,0.01,0,0
195.9,105.8,0.004,0,0
329.03,49.0,0.017,0,0
261.85,104.79,0.002,0,0
172.87,108.6,0.01,0,0
302.66,79.56,0.013,0,0
254.31,21.38,0.016,0,0
226.16,49.77,0.019,0,0
330.1,20.05,0.02,0,0
180.93,21.35,0.01,0,0
161.43,47.46,0.014,0,0
155.57,22.0,0.016,0,0
185.27,68.38,0.016,0,0
191.3,83.35,0.006,0,0
198.16,111.27,0.009,0,0
167.28,48.62,0.002,0,0
324.43,93.51,0.019,0,0
258.12,77.41,0.001,0,0
183.84,57.93,0.011,0,0
252.31,62.45,0.018,0,0
213.71,82.56,0.006,0,0
335.87,96.26,0.015,0,0
178.5,108.5,0.015,0,0
275.36,86.57,0.007,0,0
246.97,25.04,0.005,0,0
175.0,96.45,0.014,0,0
268.68,34.98,0.02,0,0
151.47,39.87,0.007,0,0
288.88,49.8,0.011,0,0
221.75,113.64,0.003,0,0
202.01,23.08,0.016,0,0
299.01,110.68,0.006,0,0
337.51,38.21,0.005,0,0
196.63,43.49,0.007,0,0
296.49,80.06,0.009,0,0
155.69,50.17,0.002,0,0
155.17,83.57,0.006,0,0
327.55,52.99,0.012,0,0
253.33,88.41,0.002,0,0
238.38,32.85,0.005,0,0
320.48,47.68,0.011,0,0
191.06,28.39,0.004,0,0
242.53,60.0,0.01,0,0
267.01,64.07,0.002,0,0
327.53,100.24,0.019,0,0
310.73,28.36,0.005,0,0
336.1,66.83,0.001,0,0
237.97,88.32,0.013,0,0
245.46,57.33,0.001,0,0
222.16,52.84,0.014,0,0
154.34,105.33,0.014,0,0
203.12,33.73,0.011,0,0
314.89,63.74,0.016,0,0
270.01,60.38,0.008,0,0
196.65,73.78,0.009,0,0
203.34,52.02,0.015,0,0
290.69,116.74,0.004,0,0
313.51,92.82,0.008,0,0
151.2,40.73,0.01,0,0
223.5,21.21,0.004,0,0
211.06,59.67,0.016,0,0
171.01,42.41,0.013,0,0
335.37,37.62,0.02,0,0
190.59,44.34,0.017,0,0
208.12,34.96,0.011,0,0
172.02,82.32,0.003,0,0
182.62,101.62,0.016,0,0
318.27,102.29,0.005,0,0
283.35,73.76,0.014,0,0
260.81,103.79,0.004,0,0
292.32,21.06,0.018,0,0
172.98,90.63,0.009,0,0
295.31,48.16,0.016,0,0
343.26,91.39,0.008,0,0
220.65,59.99,0.0,0,0
221.8,102.33,0.01,0,0
213.65,24.72,0.005,0,0
193.4,44.62,0.0,0,0
275.44,109.8,0.016,0,0
169.98,34.22,0.006,0,0
295.21,39.13,0.01,0,0
192.03,41.74,0.017,0,0
216.98,109.14,0.008,0,0
151.37,27.74,0.015,0,0
174.16,36.09,0.001,0,0
242.22,77.71,0.012,0,0
273.19,57.68,0.015,0,0
181.93,58.2,0.004,0,0
197.67,49.02,0.015,0,0
333.9,258.0,0.018,0,1
211.02,85.92,0.017,0,0
257.3,41.66,0.002,0,0
321.36,112.07,0.006,0,0
340.7,32.41,0.016,0,0
155.51,32.61,0.008,0,0
180.33,30.42,0.005,0,0
201.95,40.12,0.014,0,0
240.08,61.15,0.019,0,0
151.92,82.61,0.002,0,0
151.4,85.98,0.009,0,0
312.04,67.66,0.015,0,0
257.6,83.62,0.005,0,0
329.36,24.31,0.011,0,0
203.59,73.71,0.006,0,0
207.14,112.17,0.019,0,0
317.74,115.49,0.005,0,0
160.36,55.05,0.012,0,0
298.87,67.56,0.01,0,0
335.8,88.22,0.009,0,0
246.29,50.97,0.002,0,0
186.67,114.44,0.002,1,1
295.71,117.25,0.01,0,0
160.97,65.45,0.011,0,0
194.76,44.8,0.014,0,0
265.8,90.85,0.014,0,0
189.71,47.76,0.017,0,0
319.08,25.05,0.005,0,0
274.35,33.29,0.015,0,0
195.83,91.9,0.01,0,0
311.34,94.51,0.01,0,0
172.07,73.69,0.008,0,0
347.12,112.09,0.016,0,0
309.21,23.75,0.016,0,0
281.28,33.01,0.016,0,0
162.37,81.84,0.018,0,0
279.51,36.11,0.018,0,0
229.47,73.56,0.012,0,0
259.14,63.57,0.014,0,0
204.24,50.7,0.011,0,0
159.16,24.69,0.008,0,0
233.3,33.67,0.004,0,0
198.35,100.41,0.005,0,0
306.98,78.22,0.015,0,0
153.7,62.29,0.01,0,0
268.96,94.83,0.009,0,0
345.31,62.19,0.017,0,0
297.08,92.61,0.005,0,0
159.89,25.31,0.005,0,0
327.76,69.53,0.015,0,0
210.42,93.18,0.015,0,0
220.27,87.44,0.012,0,0
322.46,108.46,0.002,0,0
266.73,97.68,0.017,0,0
165.84,119.27,0.008,0,0
169.99,20.01,0.003,0,0
166.3,38.24,0.005,0,0
268.63,31.06,0.018,0,0
300.2,35.92,0.001,0,0
291.87,68.28,0.01,0,0
230.44,94.61,0.012,0,0
217.04,96.51,0.011,0,0
173.87,83.91,0.016,0,0
275.95,53.49,0.005,0,0
298.5,113.89,0.009,0,0
327.84,98.26,0.011,0,0
270.01,94.24,0.007,0,0
324.86,88.92,0.009,0,0
240.65,36.34,0.001,0,0
152.68,58.78,0.012,0,0
294.34,85.11,0.019,0,0
337.33,110.3,0.015,0,0
313.54,94.6,0.018,0,0
174.31,53.95,0.013,0,0
223.97,47.77,0.018,0,0
198.42,92.17,0.004,0,0
248.08,56.98,0.015,0,0
330.56,95.85,0.014,0,0
263.62,102.36,0.016,0,0
156.76,73.11,0.012,0,0
336.31,79.21,0.01,0,0
228.45,51.52,0.005,0,0
155.87,51.78,0.017,0,0
187.07,67.51,0.014,0,0
164.22,85.45,0.018,0,0
310.59,75.17,0.016,0,0
306.25,112.43,0.009,0,0
327.85,59.01,0.018,0,0
169.78,40.83,0.016,0,0
217.44,37.5,0.018,0,0
162.64,110.78,0.003,0,0
206.01,32.72,0.006,0,0
216.29,53.25,0.018,0,0
165.93,45.55,0.001,0,0
163.11,64.79,0.01,0,0
260.84,52.87,0.005,0,0
226.45,106.11,0.009,0,0
249.8,57.42,0.009,0,0
345.98,54.93,0.005,0,0
348.05,115.95,0.013,0,0
274.17,70.74,0.005,0,0
288.47,24.23,0.003,0,0
328.71,115.95,0.015,0,0
200.2,88.59,0.012,0,0
319.02,106.55,0.006,0,0
293.63,95.26,0.015,0,0
209.79,38.67,0.003,0,0
337.93,54.03,0.019,0,0
320.19,23.63,0.011,0,0
277.86,54.12,0.01,0,0
155.16,32.27,0.012,0,0
190.81,42.87,0.005,0,0
300.3,75.19,0.017,0,0
270.89,115.37,0.006,0,0
194.23,78.15,0.007,0,0
208.63,43.33,0.017,0,0
150.83,45.94,0.005,0,0
322.87,102.18,0.001,0,0
168.13,43.08,0.016,0,0
315.68,45.88,0.02,0,0
280.55,26.33,0.017,0,0
204.85,57.71,0.018,0,0
256.8,43.33,0.009,0,0
185.26,92.6,0.011,0,0
210.95,36.88,0.004,0,0
246.12,51.92,0.017,0,0
301.38,38.94,0.008,0,0
271.85,53.41,0.009,0,0
155.29,78.8,0.017,0,0
169.79,29.32,0.018,0,0
305.76,25.26,0.003,0,0
236.36,20.9,0.019,0,0
285.4,20.97,0.002,0,0
232.88,112.12,0.011,0,0
224.11,37.24,0.013,0,0
285.81,43.33,0.004,0,0
338.38,89.07,0.012,0,0
177.34,66.61,0.01,0,0
